driverId,week,hours-logged,miles-logged
20,40,79,3300
105,26,80,1600
83,11,53,1400
65,15,51,100
103,15,52,3500
61,7,73,400
53,47,52,1100
24,43,78,700
91,46,78,1200
76,1,67,700
57,23,61,1300
48,47,52,200
107,41,59,1600
11,25,69,500
38,32,56,2300
47,26,64,3600
36,14,77,4000
27,40,80,300
30,21,68,3000
96,49,56,1500
30,18,67,1400
82,13,57,1300
53,11,69,300
65,1,69,900
61,29,53,1100
73,23,52,0
11,7,58,3200
85,42,69,1900
105,29,64,400
80,45,54,900
88,48,69,3300
27,7,78,1500
64,49,54,1000
106,47,71,2300
10,18,64,4000
14,17,79,3600
60,35,63,4000
50,20,68,100
75,19,76,600
103,50,69,400
55,50,72,1700
88,51,55,800
32,38,73,3000
98,37,70,2500
90,14,67,2600
65,17,59,2100
54,8,54,700
89,35,63,1900
26,50,71,400
36,45,77,900
83,31,69,2400
94,16,62,200
40,51,56,2500
62,31,61,3200
28,25,66,1300
44,4,59,3900
31,40,80,3000
61,14,76,2100
82,36,58,200
84,8,71,3600
22,18,68,3900
50,10,71,600
35,1,70,600
10,40,52,1600
83,16,50,3500
99,23,74,3600
43,35,59,2400
50,28,57,3300
39,27,54,900
98,29,50,3400
97,32,74,3800
37,44,79,2700
89,25,78,2400
50,40,62,1100
98,18,76,4000
102,47,53,300
31,31,65,3700
62,10,53,1600
28,45,61,1600
100,48,50,700
74,37,50,3200
86,30,53,2200
41,10,61,4000
57,7,70,4000
93,45,66,2000
80,16,79,2800
54,20,73,3000
82,10,55,3200
81,11,77,900
33,19,54,3600
43,15,53,1700
82,11,75,3300
27,12,78,2600
102,24,51,1800
91,14,50,3500
107,41,52,2700
19,28,60,700
50,38,66,4000
58,25,62,1900
82,49,52,500
39,9,64,1300
93,36,55,1100
91,32,80,2200
79,1,74,1800
22,3,75,1400
31,10,63,2700
24,13,59,3400
86,52,78,1100
27,49,54,1500
13,31,53,800
20,21,50,1200
29,8,65,2100
104,31,67,1400
50,29,73,2900
15,4,60,2100
102,40,63,2000
44,11,71,700
92,43,61,2000
99,45,55,2600
38,40,58,2300
57,29,73,1600
75,41,73,1500
72,7,50,3100
90,33,53,1200
82,16,72,300
99,19,53,2800
44,42,75,1500
103,19,57,2500
108,21,58,2100
98,2,59,1300
30,43,67,2900
82,17,54,1200
46,10,71,800
85,35,78,1900
80,9,63,3500
42,23,64,2700
24,20,74,2400
10,40,61,2400
46,5,71,600
39,43,50,900
77,48,61,2500
73,48,62,1600
94,10,58,1700
33,41,76,700
46,27,75,3700
21,9,55,300
55,16,80,100
85,41,54,1000
18,47,51,2500
101,47,60,400
101,30,63,800
37,47,66,3700
82,12,61,2200
32,23,65,300
95,32,65,2300
42,41,71,1100
94,25,77,3600
50,39,64,3900
97,20,78,2700
71,31,53,1300
97,42,70,1400
79,52,66,1800
88,20,51,2900
71,25,63,1100
84,18,62,2600
79,20,66,2800
37,8,71,3200
78,29,64,400
108,31,74,3100
26,21,59,4000
68,2,53,1100
63,9,79,1300
107,21,54,1200
45,37,56,2300
63,51,79,2600
26,13,71,900
91,1,67,1900
18,9,55,100
48,32,58,1700
30,4,57,3900
28,41,64,2300
58,33,68,1300
40,52,62,1000
44,25,52,3800
99,20,52,1400
16,17,71,1800
109,52,76,3200
96,50,75,2200
21,5,66,3300
33,51,77,700
78,13,64,1300
81,38,74,3300
63,3,56,3300
34,18,61,2700
99,18,70,2200
61,41,65,3300
52,7,76,600
99,46,74,3000
23,15,70,1900
107,4,51,2400
46,6,54,2100
72,28,69,0
58,39,71,1000
77,27,79,3400
74,37,78,1900
85,12,57,3600
59,2,80,3700
70,5,50,1900
74,46,63,2300
30,16,72,0
58,18,53,200
25,39,61,2800
17,14,77,300
98,16,59,600
26,31,79,2400
61,38,80,900
43,40,63,3300
63,5,60,3600
19,24,70,3000
97,26,80,2500
79,15,78,2100
14,36,61,1200
36,18,79,0
78,16,66,2400
49,29,53,3100
84,42,50,1300
57,1,74,600
66,48,65,2500
29,47,76,1400
24,11,74,1200
18,32,69,1600
52,44,55,3500
39,37,72,1000
23,25,71,100
29,13,67,3700
94,50,62,2800
58,26,80,3800
42,7,55,1400
108,40,71,4000
57,13,66,1700
26,22,80,3100
77,29,53,2000
11,3,59,0
78,12,58,2000
27,51,62,3900
76,16,79,3100
12,37,62,300
55,2,73,600
31,47,72,3300
28,44,50,900
57,19,72,600
12,42,55,1300
69,28,64,2800
74,14,67,3500
29,22,79,3600
20,51,71,3600
77,17,63,3600
97,10,75,1300
44,13,54,2400
87,25,61,500
18,33,75,1700
98,5,63,1800
26,33,65,2800
53,26,71,2900
107,16,69,3800
91,11,75,1900
43,13,52,100
45,28,51,1800
57,36,59,3800
38,47,54,1200
68,49,76,3000
101,45,75,500
17,4,53,200
27,34,59,3800
62,41,79,300
38,22,52,3500
33,52,57,1400
75,6,70,2600
89,17,76,900
104,15,67,2800
43,23,74,1400
11,16,62,500
56,13,70,2900
105,7,67,2700
59,49,59,2400
17,6,70,2000
105,45,68,800
17,6,67,3400
101,17,61,2000
27,33,55,3700
82,14,52,1000
71,1,74,3900
54,34,73,700
10,51,59,2000
17,18,53,1700
73,51,79,300
47,31,70,1400
78,43,77,2200
99,5,69,300
61,7,55,3600
79,9,79,2800
22,13,65,2000
66,28,64,1800
30,43,57,800
96,9,69,1300
61,28,64,500
46,9,65,2400
16,8,59,2100
14,39,56,2000
48,18,68,600
107,12,75,1700
16,42,62,3800
23,35,76,3300
18,12,70,1000
58,7,55,100
101,18,59,1200
40,34,77,300
102,22,68,1300
71,25,62,1600
20,20,52,1700
17,10,71,500
48,22,71,1000
29,31,75,3000
100,23,68,2900
88,38,59,3500
60,36,53,1600
78,38,74,1600
99,34,65,700
70,30,53,2100
81,5,57,1100
31,9,62,800
41,37,80,1700
109,4,77,2100
91,30,73,2700
91,26,65,700
82,4,57,2400
95,32,69,3800
79,33,70,2400
66,36,74,3500
84,39,67,0
75,2,76,2200
29,52,61,2800
31,25,65,2600
69,50,75,2100
62,2,51,1400
46,51,61,3900
81,2,62,2400
12,14,55,300
82,15,62,2400
90,22,60,1700
37,6,63,2400
74,28,61,2100
45,23,50,1900
41,26,53,2300
28,11,76,3100
78,32,50,3000
15,43,75,300
96,27,60,1900
92,12,54,1300
57,10,77,1700
88,29,79,3200
44,1,77,400
11,17,68,1500
30,25,53,1700
103,4,57,800
97,44,53,300
12,33,50,2100
99,21,69,2900
52,23,80,400
30,24,70,1400
97,35,75,2100
104,23,67,1000
41,40,60,1500
99,42,61,600
66,6,70,4000
48,31,67,1300
25,39,61,3600
22,38,73,2700
76,16,50,1800
92,42,64,2900
76,29,77,500
74,2,52,2400
79,10,59,1400
81,1,74,2500
55,12,76,2500
73,11,50,3000
61,24,56,2500
83,4,67,2900
72,4,70,3600
88,52,69,2600
15,39,80,3400
12,16,63,3200
44,25,53,1800
45,47,60,1600
54,46,67,900
30,38,64,1100
100,6,69,3100
98,46,70,1300
26,42,53,1800
80,11,58,1900
23,22,69,1200
67,1,61,2700
66,14,73,2600
68,40,51,300
73,20,71,800
103,6,58,2200
21,38,56,2300
73,27,59,1100
92,29,80,1200
105,12,55,1100
100,39,68,2100
48,51,64,100
81,4,61,0
59,35,57,3400
85,21,71,1800
77,8,62,900
104,5,76,2900
62,42,65,100
21,3,79,2900
98,44,62,1600
64,17,64,3800
36,49,75,1700
63,38,50,3600
90,36,55,100
23,24,62,3300
84,47,73,1100
16,16,62,2300
77,19,67,3000
93,22,55,200
21,31,70,3900
50,43,79,400
58,52,58,700
58,13,66,800
26,31,51,1400
62,1,76,100
48,19,80,800
32,1,72,1100
15,16,59,200
15,26,59,4000
52,28,78,3200
102,14,60,2000
26,1,71,700
67,36,63,1600
60,12,65,4000
35,16,54,2200
59,20,50,2600
88,14,79,100
33,11,73,900
94,19,73,100
41,51,62,3800
17,29,65,1100
74,3,50,1200
103,37,58,700
15,8,62,2200
15,37,52,1800
77,4,52,1100
106,20,63,3700
76,49,63,400
85,25,75,1700
99,26,52,2900
107,17,75,1400
60,8,55,1200
69,22,55,1200
25,5,54,3000
25,31,72,3400
67,23,50,3400
109,29,50,1000
107,5,63,2600
64,32,68,1200
104,15,72,2600
83,51,61,3700
107,33,51,2200
95,46,58,2200
100,22,80,3800
10,25,72,2300
41,51,64,500
97,42,57,0
55,52,74,1900
13,13,69,1500
109,45,72,1900
60,28,72,1300
37,37,79,0
91,5,68,2100
36,33,75,3400
98,22,75,2700
17,16,55,500
79,21,64,2000
74,7,59,3200
17,47,70,3200
24,7,58,3300
51,17,57,3800
73,50,55,2100
39,34,63,0
90,24,72,1100
14,7,76,4000
93,19,79,2700
73,13,74,3300
20,6,76,3100
21,17,63,1400
21,15,56,1500
34,27,70,3900
40,5,70,2100
42,19,80,4000
21,36,76,3600
55,11,59,3400
101,43,62,2400
80,37,63,1600
12,39,53,400
94,34,74,100
87,28,58,0
37,31,63,1800
84,24,76,3400
74,4,68,1100
16,47,78,1400
56,19,71,2900
24,32,54,3200
33,25,64,3600
67,25,59,1800
78,17,51,3400
76,10,50,1600
29,40,66,0
67,49,53,1100
89,19,74,2800
66,20,57,400
94,27,58,200
59,15,59,3400
15,17,56,2500
99,10,64,500
45,13,59,1200
68,19,64,2300
37,51,64,1800
52,12,66,2400
76,24,75,1600
107,48,56,500
77,49,70,700
39,34,75,2800
31,25,51,1300
67,49,77,100
87,50,69,3300
18,3,65,3500
43,8,74,3500
56,9,53,1200
103,32,50,3100
95,15,67,2300
100,43,56,2400
98,3,64,1100
21,36,50,3000
65,8,68,2400
79,28,61,100
82,34,55,2500
69,16,77,3500
75,18,72,2100
84,43,73,1900
73,31,67,1000
102,38,61,3500
98,21,69,1700
51,45,64,2400
89,29,56,3400
101,21,62,2600
78,1,69,600
53,43,69,2600
66,31,51,200
91,12,56,3000
44,39,72,3500
58,35,62,1300
85,10,76,1100
103,50,76,1700
34,25,55,900
18,14,77,300
98,18,64,1800
51,40,76,4000
76,3,56,2400
70,50,77,4000
58,43,71,0
83,1,70,1900
93,20,63,1100
75,27,78,2300
99,36,64,3200
55,32,75,3200
82,52,71,1000
35,40,71,3300
47,28,63,1200
71,12,76,1600
63,6,53,2000
91,19,69,2800
103,25,78,1700
11,13,58,300
86,16,56,2100
88,15,60,3700
89,21,72,1700
70,1,62,3700
98,19,72,3200
96,13,64,900
62,43,71,3500
84,37,74,1700
29,41,73,3700
22,45,63,500
65,47,69,800
86,10,66,300
55,14,55,1800
76,8,77,1000
104,20,63,2000
70,37,79,600
13,25,50,1600
10,40,50,3800
77,21,77,700
66,3,58,800
80,13,77,2900
16,14,64,3100
23,34,68,1300
27,38,50,3400
81,5,71,1900
109,7,72,200
77,8,72,300
102,3,79,1700
35,38,58,700
88,10,58,2900
15,6,70,500
75,15,65,2700
104,13,56,700
102,39,76,2400
75,51,59,1900
41,1,63,300
33,24,68,2500
22,51,75,3900
11,15,51,200
38,10,75,3900
51,15,73,3500
99,23,56,1100
47,26,55,3800
64,38,55,1900
62,48,53,2100
10,31,75,3400
34,28,55,300
99,5,56,3300
106,20,73,1500
23,26,61,100
19,48,68,2700
86,50,73,1900
18,13,62,3800
19,49,67,1300
40,49,80,900
78,3,59,1700
100,16,75,1200
94,31,51,600
107,35,78,500
39,47,62,3800
105,35,80,2900
71,25,58,200
88,37,55,1700
100,40,52,2300
106,50,69,700
54,21,61,1100
12,4,51,3500
24,5,54,300
58,35,59,2200
76,22,50,1600
97,3,52,2400
40,12,57,2100
32,50,69,3300
102,11,52,900
43,7,52,2100
69,18,54,2200
85,18,61,2200
40,13,55,2900
27,22,61,3300
45,26,71,3100
72,33,78,700
52,4,54,1600
89,14,77,1800
101,17,57,3900
19,31,60,500
25,31,80,600
92,3,54,0
44,11,72,2400
42,45,65,1200
79,19,69,3700
58,24,78,0
109,32,72,1700
84,18,71,2000
58,3,51,3000
41,39,61,4000
24,1,65,400
82,28,56,3500
12,49,51,1000
48,46,78,900
77,27,59,3000
50,19,60,2400
31,36,66,2000
50,19,53,1000
97,50,75,700
106,48,57,3400
62,9,76,0
68,27,77,1800
92,48,73,3300
25,35,62,2900
31,8,66,3000
42,42,58,0
95,24,72,3600
90,39,52,0
27,47,73,2600
93,34,72,500
19,19,76,2200
100,42,54,2600
72,26,70,2600
91,4,58,2200
108,10,62,2200
53,6,54,200
64,41,57,400
50,31,79,900
13,44,79,2400
108,38,77,2200
50,10,62,2500
26,26,51,3200
93,15,63,1500
78,50,67,3000
68,19,71,600
59,37,78,3300
41,28,66,200
46,29,55,500
25,39,56,900
32,14,66,1100
77,8,55,3300
11,52,53,1600
38,15,54,1400
96,22,55,3000
26,34,52,3500
109,13,72,3800
69,29,60,400
48,18,72,1600
88,7,60,3300
52,21,64,1500
99,32,78,3700
53,3,70,2600
53,39,67,2600
43,27,79,1000
55,44,70,1400
36,11,58,3400
40,33,75,4000
59,8,53,1000
61,51,62,3400
33,34,59,1100
22,47,66,800
81,42,73,2700
93,4,80,2900
108,25,72,1500
106,25,60,1000
35,33,76,1900
67,21,71,1200
14,52,56,100
57,48,51,2500
90,12,57,600
48,4,69,1700
85,4,54,2500
88,22,55,1900
54,9,62,500
63,36,62,1900
58,12,59,600
28,32,59,1400
17,24,69,3800
53,1,57,3400
10,2,62,3300
93,18,64,3200
53,20,50,2600
77,5,71,3500
93,36,75,2700
22,29,80,1000
36,6,55,2300
35,47,52,3000
73,34,71,3100
63,52,63,3500
95,14,72,1300
71,47,64,2800
48,47,71,2400
94,47,66,2900
94,35,76,1700
17,13,51,900
76,30,69,1300
54,25,57,2600
24,13,78,2900
56,46,61,3200
47,43,69,700
45,20,64,3600
102,8,72,2700
103,28,61,2900
43,52,55,1100
94,6,72,200
30,5,61,500
84,30,64,3900
19,35,78,700
63,32,79,300
43,37,66,1200
78,10,66,4000
19,32,69,2700
61,25,56,1800
36,47,64,800
28,49,53,1000
58,3,71,3100
44,29,65,900
71,18,76,500
12,33,55,400
73,50,59,1100
100,24,67,1900
91,37,59,700
62,41,58,900
70,37,54,900
99,17,54,2900
102,46,54,3100
40,38,75,1000
62,28,51,2200
91,9,77,2300
108,44,67,2700
58,2,80,900
90,14,52,1800
70,10,56,2400
76,29,63,2700
48,44,54,1200
61,41,79,3500
42,18,68,2500
100,24,76,1300
98,25,55,3500
52,23,75,3600
47,7,67,2400
72,17,66,900
76,12,57,1300
76,37,67,400
47,7,52,2100
24,29,79,3600
28,35,78,2500
44,43,72,3400
34,40,66,1800
37,8,65,3700
24,36,57,2600
42,18,58,300
87,18,65,2400
16,36,64,500
108,8,75,1500
31,41,69,1600
96,35,71,1600
40,35,54,1800
56,35,55,3700
38,24,67,3400
65,11,76,1300
38,44,62,2200
64,4,62,100
15,44,62,1300
18,22,73,2400
63,52,79,3700
53,16,58,2000
20,14,50,300
61,5,61,3200
82,34,53,1100
54,41,77,3500
91,27,69,600
59,10,64,1100
106,7,72,1300
99,18,60,3000
98,50,52,500
26,27,77,3500
109,42,52,100
105,16,54,1500
62,27,63,0
88,23,71,3300
